sample_id,audio_path,language,duration_sec,rms_db,peak_abs,clipping_ratio,silence_ratio_amp,dc_offset,zero_crossing_rate,spectral_centroid_mean,spectral_flatness_mean,speech_duration_sec,speech_ratio,num_speech_segments,max_silence_sec,mean_speech_segment_sec,vad_backend,quality_proxy,quality_proxy_mos_like,snr_db,snr_backend,asr_text,asr_avg_logprob,asr_detected_language,asr_confidence_proxy,asr_backend,asr_text_len,chars_per_sec,intelligibility_proxy,empty_transcript_flag,low_confidence_flag,speech_rate_proxy,possible_non_speech_flag,language_match,language_score,signal_score,vad_score,quality_score,snr_score,asr_score,language_score_pct,final_score,decision,reason_codes
kashmiri_0057,/content/subset_data/kashmiri/kashmiri_0057.flac,ks,0.544,-27.5727481842041,0.29132080078125,0.0,0.36538461538461536,0.00008417928620474413,0.10951063368055555,1095.3756533958342,0.005550325848162174,0.34,0.625,1,0.14400000000000002,0.34,energy_fallback,0.7642,4.0568,50.0,energy_percentile,Uh...,-0.9949,en,0.5025,faster_whisper/tiny/float16,5,9.19,0.6885,false,false,0.5838,false,false,0.0,71.82,91.07,76.42,100.0,68.85,40.0,78.4,keep,[]
kashmiri_0058,/content/subset_data/kashmiri/kashmiri_0058.flac,ks,0.831,-28.50274085998535,0.2694091796875,0.0,0.38271604938271603,0.00009834895172389224,0.12982647235576922,1178.8618907479045,0.0012757068034261465,0.43000000000000005,0.5174488567990374,2,0.18,0.21500000000000002,energy_fallback,0.725,3.8999,50.0,energy_percentile,mesyu zübreç,-1.2873,tr,0.3564,faster_whisper/tiny/float16,12,14.44,0.5978,false,true,0.6888,false,false,0.0,70.41,83.39,72.5,100.0,45.0,40.0,71.55,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
kashmiri_0059,/content/subset_data/kashmiri/kashmiri_0059.flac,ks,1.696,-23.980539321899414,0.799224853515625,0.0,0.30952380952380953,0.00010768085485324264,0.1021412037037037,1119.7273285766232,0.001120974775403738,1.31,0.7724056603773586,2,0.18599999999999994,0.655,energy_fallback,0.7994,4.1975,41.15,energy_percentile,نکار افتی نیران تولا,-0.9597,fa,0.5201,faster_whisper/tiny/float16,20,11.79,0.7398,false,false,0.6358,false,false,0.0,76.89,100.0,79.94,100.0,73.98,40.0,82.82,keep,[]
kashmiri_0060,/content/subset_data/kashmiri/kashmiri_0060.flac,ks,3.808,-23.3043270111084,0.677520751953125,0.0,0.2612137203166227,0.00011336603347444907,0.12537434895833333,1350.5169798490995,0.0008964489679783583,2.7699999999999996,0.7274159663865546,4,0.41000000000000014,0.6925,energy_fallback,0.8138,4.2551,45.05,energy_percentile,Bogaesh Varhandok funnishthe x-rayth keer me testi te keer me,-1.2564,hi,0.3718,faster_whisper/tiny/float16,61,16.02,0.6669,false,true,0.7204,false,false,0.0,79.24,98.39,81.38,100.0,45.0,40.0,78.15,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
kashmiri_0061,/content/subset_data/kashmiri/kashmiri_0061.flac,ks,1.83,-25.66883087158203,0.39984130859375,0.0,0.30939226519337015,0.00009762706758920103,0.1219103582974138,1301.543150860352,0.0033644414506852627,1.5,0.819672131147541,1,0.18,1.5,energy_fallback,0.7882,4.1527,50.0,energy_percentile,Tänk till Selimbjärna P.,-1.2002,sv,0.3999,faster_whisper/tiny/float16,24,13.11,0.7059,false,false,0.6622,false,false,0.0,75.48,100.0,78.82,100.0,70.59,40.0,81.65,review,"[""review_language_mismatch""]"
kashmiri_0062,/content/subset_data/kashmiri/kashmiri_0062.flac,ks,1.311,-29.796354293823242,0.196624755859375,0.0,0.31007751937984496,0.00011402773088775575,0.0997999237804878,1064.4123594790449,0.0009244359680451453,1.07,0.8161708619374524,1,0.19099999999999984,1.07,energy_fallback,0.7576,4.0306,45.69,energy_percentile,んとはチミカランだ,-1.0668,ja,0.4666,faster_whisper/tiny/float16,9,6.86,0.7315,false,false,0.5372,false,false,0.0,72.02,100.0,75.76,100.0,73.15,40.0,80.68,keep,[]
kashmiri_0063,/content/subset_data/kashmiri/kashmiri_0063.flac,ks,1.314,-23.514604568481445,0.51544189453125,0.0,0.3488372093023256,0.00010424516949569806,0.13475399925595238,1328.383787260038,0.0018888427875936031,1.0799999999999998,0.8219178082191779,1,0.18400000000000016,1.0799999999999998,energy_fallback,0.7951,4.1805,43.92,energy_percentile,"Thanks for watching, I'd love to see you again.",-0.8664,en,0.5668,faster_whisper/tiny/float16,47,35.77,0.7733,false,false,0.8846,false,false,0.0,75.82,100.0,79.51,100.0,77.33,40.0,83.09,keep,[]
kashmiri_0064,/content/subset_data/kashmiri/kashmiri_0064.flac,ks,2.274,-24.502056121826172,0.5115966796875,0.0,0.29333333333333333,0.00010399831080576405,0.1158108181423611,1231.4468148677277,0.0007202453562058508,1.6600000000000001,0.7299912049252419,2,0.25,0.8300000000000001,energy_fallback,0.7987,4.1949,38.62,energy_percentile,Achshakra van nam bharla khun ki meeste ka na,-1.5778,hi,0.2111,faster_whisper/tiny/float16,45,19.79,0.6034,false,true,0.7958,false,false,0.0,77.05,98.57,79.87,100.0,45.0,40.0,77.37,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
kashmiri_0065,/content/subset_data/kashmiri/kashmiri_0065.flac,ks,0.447,-25.897226333618164,0.2894287109375,0.0,0.09302325581395349,0.00010291148646501824,0.109375,1135.3811192814778,0.00007619512325618416,0.3,0.6711409395973154,1,0.137,0.3,energy_fallback,0.8286,4.3143,23.1,energy_percentile,Oh.,-1.1092,en,0.4454,faster_whisper/tiny/float16,3,6.71,0.6795,false,false,0.5342,false,false,0.0,83.31,94.37,82.86,77.0,67.95,40.0,79.32,keep,[]
kashmiri_0066,/content/subset_data/kashmiri/kashmiri_0066.flac,ks,0.447,-36.180294036865234,0.0574951171875,0.0,0.5116279069767442,0.00009221838263329118,0.098388671875,914.2652917451363,0.007699584122747183,0.22999999999999998,0.5145413870246085,1,0.14700000000000002,0.22999999999999998,energy_fallback,0.6458,3.5832,49.28,energy_percentile,"",,en,,faster_whisper/tiny/float16,0,0.0,0.3544,true,false,0.0,false,false,0.0,59.23,83.18,64.58,100.0,35.0,40.0,65.51,review,"[""review_empty_transcript""]"
kashmiri_0067,/content/subset_data/kashmiri/kashmiri_0067.flac,ks,2.368,-32.16340255737305,0.295196533203125,0.0,0.5957446808510638,0.00010379665764048696,0.14440755208333333,1170.3921676916045,0.003973831422626972,1.19,0.5025337837837838,3,0.45999999999999996,0.39666666666666667,energy_fallback,0.6523,3.609,50.0,energy_percentile,das eine andere Person.,-1.6654,de,0.1673,faster_whisper/tiny/float16,23,9.71,0.5177,false,true,0.5942,false,false,0.0,59.47,82.32,65.23,100.0,45.0,40.0,67.35,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
kashmiri_0068,/content/subset_data/kashmiri/kashmiri_0068.flac,ks,1.601,-25.103893280029297,0.63995361328125,0.0,0.33544303797468356,0.00010729163477662951,0.13862400428921567,1330.8730872183523,0.003373501356691122,1.1099999999999999,0.6933166770768269,2,0.20000000000000007,0.5549999999999999,energy_fallback,0.787,4.148,50.0,energy_percentile,"I'll check this for our support, Elage.",-0.9864,en,0.5068,faster_whisper/tiny/float16,39,24.36,0.7107,false,false,0.8872,false,false,0.0,74.99,95.95,78.7,100.0,71.07,40.0,80.88,keep,[]
kashmiri_0069,/content/subset_data/kashmiri/kashmiri_0069.flac,ks,1.173,-28.645076751708984,0.425811767578125,0.0,0.48695652173913045,0.00010727982589742169,0.15351826435810811,1199.5434530026807,0.00266776024363935,0.86,0.7331628303495311,1,0.16,0.86,energy_fallback,0.7311,3.9246,50.0,energy_percentile,I'll have to tell you something.,-1.022,en,0.489,faster_whisper/tiny/float16,32,27.28,0.7155,false,false,0.9456,false,false,0.0,66.43,98.8,73.11,100.0,71.55,40.0,78.36,keep,[]
kashmiri_0070,/content/subset_data/kashmiri/kashmiri_0070.flac,ks,1.774,-32.02326583862305,0.3089599609375,0.0,0.49714285714285716,0.00009987561497837305,0.13031005859375,1163.7575465631683,0.007015259005129337,1.21,0.6820744081172492,1,0.32,1.21,energy_fallback,0.7066,3.8264,50.0,energy_percentile,And it's the escalation.,-0.9578,en,0.5211,faster_whisper/tiny/float16,24,13.53,0.7131,false,false,0.6706,false,false,0.0,63.23,95.15,70.66,100.0,71.31,40.0,76.42,keep,[]
kashmiri_0071,/content/subset_data/kashmiri/kashmiri_0071.flac,ks,1.071,-21.56572723388672,0.472991943359375,0.0,0.5904761904761905,0.00006702789687551558,0.11655560661764706,1485.3069846887568,0.03614941984415054,0.39,0.36414565826330536,1,0.631,0.39,energy_fallback,0.6949,3.7798,49.51,energy_percentile,H2.,-0.9374,en,0.5313,faster_whisper/tiny/float16,3,2.8,0.6218,false,false,0.0,false,false,0.0,68.49,71.99,69.49,100.0,62.18,40.0,71.51,keep,[]
kashmiri_0072,/content/subset_data/kashmiri/kashmiri_0072.flac,ks,0.832,-22.01369857788086,0.244842529296875,0.0,0.24691358024691357,0.000010481247954885475,0.181640625,2262.8697308461897,0.05626244843006134,0.6199999999999999,0.7451923076923076,1,0.14200000000000002,0.6199999999999999,energy_fallback,0.8466,4.3865,41.3,energy_percentile,Pauço!,-1.4653,pt,0.2674,faster_whisper/tiny/float16,6,7.21,0.6305,false,true,0.5442,false,false,0.0,80.84,99.66,84.66,100.0,45.0,40.0,79.45,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
kashmiri_0073,/content/subset_data/kashmiri/kashmiri_0073.flac,ks,4.5989,-18.45609474182129,0.766143798828125,0.0,0.1943231441048035,1.7460419599046872e-7,0.1419033474392361,1907.2765093604467,0.036312807351350784,3.129999999999999,0.6805919845616513,3,0.81,1.043333333333333,energy_fallback,0.8751,4.5003,40.74,energy_percentile,"Gære, tings, en afstand, nu er det kær, at vil afvøre.",-1.297,da,0.3515,faster_whisper/tiny/float16,54,11.74,0.6448,false,true,0.6348,false,false,0.0,85.76,93.97,87.51,100.0,45.0,40.0,80.13,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
kashmiri_0074,/content/subset_data/kashmiri/kashmiri_0074.flac,ks,12.447,-16.870107650756836,0.999969482421875,5.021290270747972e-6,0.11263073209975864,0.00012495883856900036,0.2165094292255784,2748.872403983911,0.05582839250564575,10.290000000000003,0.8267052301759463,8,0.45999999999999996,1.2862500000000003,energy_fallback,0.91,4.64,34.33,energy_percentile,چیتیز گڑی مشتکی حندج اکسم چاہتیز گرسمانز زیادتر لک بولان تسام جان تو چیتیز گرکین مدانی علاقرمانز گل بی زبا,-0.6112,ur,0.6944,faster_whisper/tiny/float16,106,8.52,0.8258,false,false,0.5704,false,false,0.0,90.1,100.0,91.0,100.0,82.58,40.0,89.71,keep,[]
kashmiri_0075,/content/subset_data/kashmiri/kashmiri_0075.flac,ks,10.9195,-28.62480926513672,0.34698486328125,0.0,0.43944954128440367,0.00003372528590261936,0.1510530884502924,1651.796539533854,0.03470301628112793,6.58,0.6025916937588718,15,0.6200000000000001,0.43866666666666665,energy_fallback,0.7528,4.0112,36.69,energy_percentile,"and I am going to talk about the world's worst, and I am going to talk about the world's worst, and I am going to have a transaction history.",-1.2054,en,0.3973,faster_whisper/tiny/float16,141,12.91,0.6397,false,false,0.6582,false,false,0.0,68.2,89.06,75.28,100.0,63.97,40.0,76.11,review,"[""review_language_mismatch""]"
kashmiri_0076,/content/subset_data/kashmiri/kashmiri_0076.flac,ks,9.951,-23.382261276245117,0.601348876953125,0.0,0.3635448136958711,7.402260962408036e-6,0.1131258164188103,1702.7437313076957,0.03529913350939751,6.189999999999999,0.6220480353733291,11,1.0899999999999999,0.5627272727272726,energy_fallback,0.8057,4.2226,50.0,energy_percentile,"叫 Zliter Neutriorig, Organic Jalgosh Tiluk, Kama Chotrahat Ropie Khotzjade.",-1.2201,la,0.3899,faster_whisper/tiny/float16,75,7.54,0.6426,false,false,0.5508,false,false,0.0,75.38,88.83,80.57,100.0,64.26,40.0,78.87,review,"[""review_language_mismatch""]"
kashmiri_0077,/content/subset_data/kashmiri/kashmiri_0077.flac,ks,2.742,-24.097251892089844,0.404205322265625,0.0,0.6507352941176471,4.084592092112871e-6,0.06833098655523256,1517.8080767784693,0.015997998416423798,0.75,0.2735229759299781,1,1.22,0.75,energy_fallback,0.627,3.5082,50.0,energy_percentile,Beard,-0.902,en,0.549,faster_whisper/tiny/float16,5,1.82,0.6017,false,false,0.0,false,false,0.0,64.15,63.48,62.7,100.0,60.17,40.0,67.16,review,[]
kashmiri_0078,/content/subset_data/kashmiri/kashmiri_0078.flac,ks,8.933,-32.463687896728516,0.2261962890625,0.0,0.40291806958473625,0.00004957270357408561,0.10476771763392857,1496.862579349263,0.032273463904857635,6.8199999999999985,0.7634613231837007,5,0.56,1.3639999999999999,energy_fallback,0.7318,3.9271,36.55,energy_percentile,Kandırın perta görebim şu kaşmiri Samarca Sınaşı var yakin ki İzimizin Maherinşi var mı? Gifli Karna,-1.3144,tr,0.3428,faster_whisper/tiny/float16,100,11.19,0.6662,false,true,0.6238,false,false,0.0,66.36,99.79,73.18,100.0,45.0,40.0,73.76,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
kashmiri_0079,/content/subset_data/kashmiri/kashmiri_0079.flac,ks,15.29,-32.68202590942383,0.20648193359375,0.0,0.4407334643091028,0.00004977244316251017,0.14374366664487448,1858.3236620476625,0.04784456640481949,11.969999999999999,0.7828646173969914,6,0.86,1.9949999999999999,energy_fallback,0.7285,3.914,37.34,energy_percentile,"Yemiz yutamadılar, strangıta, spanyası falan, spanyası, spanyası, spanyası, mantadığımız, bajalda, suçtiğimiz, ablaka, kasha, son hayklas, fiyamlıyormuş, karan, o var ya, eksperiç, uçayız, gift, yaş, su, kaya, suç, de bana, üç kaya, de bana, de bana, de bana, de bana, de bana, de bana, de bana, de bana, de bana, de bana, de bana, de bana, de bana, de bana, de bana, de bana,",-0.932,tr,0.534,faster_whisper/tiny/float16,376,24.59,0.7485,false,false,0.8918,false,false,0.0,64.77,98.76,72.85,100.0,74.85,40.0,78.53,keep,[]
kashmiri_0080,/content/subset_data/kashmiri/kashmiri_0080.flac,ks,5.967,-32.19998550415039,0.186248779296875,0.0,0.42016806722689076,0.000053388179367175326,0.12016157670454546,1613.6177985831769,0.03629134222865105,4.51,0.7558236970001676,5,0.39999999999999947,0.9019999999999999,energy_fallback,0.7317,3.9269,31.84,energy_percentile,"Tık aşağıya sen de lau fermeliyon biçarı. Sucun hikan zard kaskin, fırkıritkiyette suçu kamediman.",-1.2227,tr,0.3887,faster_whisper/tiny/float16,98,16.42,0.6822,false,false,0.7284,false,false,0.0,65.94,100.0,73.17,100.0,68.22,40.0,77.88,review,"[""review_language_mismatch""]"
kashmiri_0081,/content/subset_data/kashmiri/kashmiri_0081.flac,ks,9.72,-30.48402976989746,0.22003173828125,0.0,0.4618556701030928,0.00004937599805998616,0.10565346165707237,1431.5360851278033,0.037226464599370956,6.269999999999998,0.6450617283950615,10,0.6100000000000003,0.6269999999999998,energy_fallback,0.736,3.944,40.26,energy_percentile,"Agarışım, giften başı, kaç keş diman, kaçı, dur diman, kaçı, son son koridivan, kaçı, gör diman.",-0.6815,tr,0.6592,faster_whisper/tiny/float16,96,9.88,0.7572,false,false,0.5976,false,false,0.0,65.82,92.13,73.6,100.0,75.72,40.0,77.89,keep,[]
kashmiri_0082,/content/subset_data/kashmiri/kashmiri_0082.flac,ks,4.921,-28.286802291870117,0.227630615234375,0.0,0.3979591836734694,0.00004634457945940085,0.09847427962662338,1379.7786767060056,0.028506947681307793,3.2699999999999996,0.664499085551717,4,0.5700000000000003,0.8175,energy_fallback,0.7612,4.0448,40.33,energy_percentile,"God, see you soon, God, God, God, God, God, God, God, God, God, God, God, He will follow one another.",-0.8525,en,0.5737,faster_whisper/tiny/float16,101,20.52,0.7288,false,false,0.8104,false,false,0.0,70.02,93.65,76.12,100.0,72.88,40.0,79.13,keep,[]
kashmiri_0083,/content/subset_data/kashmiri/kashmiri_0083.flac,ks,11.771,-31.179895401000977,0.197540283203125,0.0,0.3395744680851064,0.0000446276790171396,0.08758942977241847,1357.4663226714622,0.027614012360572815,9.741000000000001,0.8275422648882849,4,0.8999999999999986,2.4352500000000004,energy_fallback,0.7519,4.0075,36.48,energy_percentile,"Varea, aici, aici, aici în ceva cum o vel fon în an. Ed, aici, aici, aici, este-l z loseriat zingemă zește leg în Doha Martă Rosmă de zingemă zește leg în timb ce eu ce îți deman.",-1.7112,ro,0.1444,faster_whisper/tiny/float16,179,15.21,0.606,false,true,0.7042,false,false,0.0,69.77,98.62,75.19,100.0,45.0,40.0,74.74,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
kashmiri_0084,/content/subset_data/kashmiri/kashmiri_0084.flac,ks,22.364,-29.668365478515625,0.272186279296875,0.0,0.4359892569382274,0.00005031727778259665,0.09934742153969957,1392.6081511753603,0.0332024022936821,14.309999999999993,0.6398676444285456,17,1.13,0.8417647058823524,energy_fallback,0.7455,3.9819,41.06,energy_percentile,"Turuze got doori kašir bhi chatunan daaj Öldcheratan  Öldcherun Ratani  Öldcher Devan  Öldcher Devani Aberthings... When you name their name, you have to stop. And as you are telling your opinions, you should be person by person. Forget your actions. Farewell Mo dosarotti in Corari, As if you made up your mind's mind.",-3.1466,bn,0.0,faster_whisper/tiny/float16,319,14.26,0.492,false,true,0.6852,false,false,0.0,67.46,89.96,74.55,100.0,45.0,40.0,72.54,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
kashmiri_0085,/content/subset_data/kashmiri/kashmiri_0085.flac,ks,21.177,-28.831459045410156,0.3099365234375,0.0,0.4017013232514178,0.000049300597311230376,0.0863807885668429,1188.048144826118,0.020541608333587646,15.13,0.7144543608632007,17,0.7300000000000001,0.8899999999999999,energy_fallback,0.7536,4.0143,36.63,energy_percentile,Daaj ke Siknidauri efford krikt Timizunash kriks Rangkis suhikman ni koi Kandar kriks Assalput Daori hekni dike Ten kadr shi jazulum Ya kaasham Asan Maharasunum Mou al su shiom Kod garanakse Tudam ke dametem Daori eshidamat Mane hussab shi basan Oar al shi gala jaze,-1.1428,pa,0.4286,faster_whisper/tiny/float16,266,12.56,0.6858,false,false,0.6512,false,false,0.0,69.43,96.67,75.36,100.0,68.58,40.0,78.6,keep,[]
kashmiri_0086,/content/subset_data/kashmiri/kashmiri_0086.flac,ks,8.992,-22.70235252380371,0.59185791015625,0.0,0.2686733556298774,0.00004008847099612467,0.14007438497340424,1889.5156264603684,0.046856217086315155,6.85,0.7617882562277579,6,0.6900000000000004,1.1416666666666666,energy_fallback,0.8338,4.3353,32.21,energy_percentile,ndo kya bu haka eetal mini zerriya barouda yu p bankas fiat panun kanjuma durabil lonu vapa spe kirit,-1.3507,si,0.3247,faster_whisper/tiny/float16,101,11.23,0.6584,false,true,0.6246,false,false,0.0,79.46,99.34,83.38,100.0,45.0,40.0,78.81,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
kashmiri_0087,/content/subset_data/kashmiri/kashmiri_0087.flac,ks,9.566,-24.827577590942383,0.47564697265625,0.0,0.29842931937172773,0.00004699742203229107,0.11425291335702341,1536.3454993511093,0.024447649717330933,6.88,0.7192138825005226,9,0.45999999999999996,0.7644444444444445,energy_fallback,0.8043,4.2171,36.01,energy_percentile,Nose pani family khatarkar numut ar's food daily wear I just restaurant party karmud daily wear Smehdu bhaz garnao kup pani pani pani tata party,-1.2056,ne,0.3972,faster_whisper/tiny/float16,144,15.05,0.6746,false,false,0.701,false,false,0.0,76.59,97.8,80.43,100.0,67.46,40.0,81.29,review,"[""review_language_mismatch""]"
kashmiri_0088,/content/subset_data/kashmiri/kashmiri_0088.flac,ks,6.688,-27.73403549194336,0.320343017578125,0.0,0.27886056971514245,0.00003309113162686117,0.09655180431547619,1479.413686554631,0.014439786784350872,5.590000000000001,0.8358253588516747,5,0.4299999999999997,1.118,energy_fallback,0.7837,4.1347,30.0,energy_percentile,hookard me kala me korn mo chiddilivar ley kanta hmo chokent ko mo disposil item Mr. met ki ikan muso bautakh karab,-1.3886,hi,0.3057,faster_whisper/tiny/float16,115,17.19,0.673,false,true,0.7438,false,false,0.0,74.89,100.0,78.37,100.0,45.0,40.0,76.82,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
